,Unnamed: 0,Institution,Title,Department,STEM,NON-STEM,Ethnea,Genni,AdjSalary,PostdocNum,Associate,Intern,Fellow,Clinical,Trainee,Researcher,Scholar,Senior,Faculty,Assistant,Teaching,NIH_grants,NIH_order,State
7030,7030,University of Cincinnati,Post Doc Fellow,COM Pathology Wang Lab,,,CHINESE,-,29858.09,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7031,7031,University of Cincinnati,Post Doc Fellow,A&S Physics Post Docs,,,GERMAN-ENGLISH,M,29943.18,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7032,7032,University of Cincinnati,Post Doc Fellow,CEAS - Chemical Eng,,,INDIAN,-,31039.61,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7033,7033,University of Cincinnati,Post Doc Fellow,COM Physiology Hogenesch Lab,,,CHINESE,-,31050.48,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7034,7034,University of Cincinnati,Post Doc Fellow,COM PCB Fan Lab,,,CHINESE,-,31706.33,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7035,7035,University of Cincinnati,Post Doc Fellow,COM Pathology Wang Lab,,,CHINESE,-,31801.26,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7036,7036,University of Cincinnati,Post Doc Fellow,COM Can Bio Guan Lab,,,CHINESE,-,31881.51,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7037,7037,University of Cincinnati,Post Doc Fellow,CEAS - Mechanical Eng,,,CHINESE,M,31887.77,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7038,7038,University of Cincinnati,Post Doc Fellow,COM Neurology Seroogy Lab,,,FRENCH-ENGLISH,F,32286.56,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7039,7039,University of Cincinnati,Post Doc Fellow,COM EH EGMT Xia Lab,,,CHINESE,F,32692.76,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7040,7040,University of Cincinnati,Post Doc Fellow,A&S Chemistry Post Docs,,,ENGLISH,M,33160.96,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7041,7041,University of Cincinnati,Post Doc Fellow,Pharmacy Pharmaceutical Sciences,,,ENGLISH,-,33486.94,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7042,7042,University of Cincinnati,Research Fellow,COM Surgery Research,,,JAPANESE,M,34080.32,183,0,0,1,0,0,1,0,0,0,0,0,61819753,20,OH
7043,7043,University of Cincinnati,Post Doc Fellow,A&S Biological Sciences,,,ITALIAN-INDIAN,-,34382.15,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7044,7044,University of Cincinnati,Post Doc Fellow,COM IM Cardiology Division,,,GERMAN,M,34424,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7045,7045,University of Cincinnati,Post Doc Fellow,A&S Chemistry Post Docs,,,INDIAN-ENGLISH,M,34850.76,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7046,7046,University of Cincinnati,Post Doc Fellow,COM Pathology Xu Lab,,,CHINESE,-,34857,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7047,7047,University of Cincinnati,Post Doc Fellow,COM EH EGMT Puga Lab,,,CHINESE,-,35533.25,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7048,7048,University of Cincinnati,Post Doc Fellow,CECH Education,,,SLAV-ENGLISH,M,36067.32,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7049,7049,University of Cincinnati,Post Doc Fellow,COM Psychiatry Basic Research,,,HISPANIC,F,36105.12,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7050,7050,University of Cincinnati,Post Doc Fellow,COM Anesthesiology,,,CHINESE,F,36224.76,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7051,7051,University of Cincinnati,Post Doc Fellow,COM Cancer Biology,,,ARAB-INDIAN,M,36380.11,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7052,7052,University of Cincinnati,Post Doc Fellow,Pharmacy Pharmaceutical Sciences,,,CHINESE,-,36691.38,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7053,7053,University of Cincinnati,Post Doc Fellow,COM EH EGMT Kim Lab,,,INDIAN,M,37104.48,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7054,7054,University of Cincinnati,Post Doc Fellow,COM Environmental Health,,,INDIAN,M,37104.48,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7055,7055,University of Cincinnati,Post Doc Fellow,COM EH EGMT Yadav Lab,,,INDIAN,M,37368.35,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7056,7056,University of Cincinnati,Post Doc Fellow,COM Psychiatry Sah,,,ENGLISH,F,37641.85,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7057,7057,University of Cincinnati,Post Doc Fellow,COM Mol Gen Kovall Lab,,,ENGLISH,F,37683.63,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7058,7058,University of Cincinnati,Post Doc Fellow,COM Can Bio Guan Lab,,,CHINESE,-,62818.45,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7059,7059,University of Cincinnati,Post Doc Fellow,COM Can Bio Guan Lab,,,CHINESE,-,37691.07,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7060,7060,University of Cincinnati,Post Doc Fellow,COM Can Bio Zhang Lab,,,CHINESE,F,38189.32,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7061,7061,University of Cincinnati,Post Doc Fellow,COM  Ophthalmology Kao Lab,,,CHINESE,-,38235.39,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7062,7062,University of Cincinnati,Post Doc Fellow,COM EH EGMT Yadav Lab,,,INDIAN,M,38530.2,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7063,7063,University of Cincinnati,Post Doc Fellow,COM PCB Kranias Lab,,,CHINESE,-,38596.06,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7064,7064,University of Cincinnati,Post Doc Fellow,COM EH EGMT Ho Lab,,,KOREAN-HISPANIC,F,38774.88,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7065,7065,University of Cincinnati,Post Doc Fellow,Pharmacy Pharmaceutical Sciences,,,CHINESE,-,38894.19,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7066,7066,University of Cincinnati,Post Doc Fellow,COM Pathology & Lab Medicine,,,INDIAN-HISPANIC,-,38999.37,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7067,7067,University of Cincinnati,Post Doc Fellow,COM Pathology & Lab Medicine,,,ARAB,M,39849.1,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7068,7068,University of Cincinnati,Post Doc Fellow,A&S Biological Sciences,,,ENGLISH,M,40132.26,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7069,7069,University of Cincinnati,Post Doc Fellow,COM Can Bio Du Lab,,,CHINESE,F,40145.14,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7070,7070,University of Cincinnati,Post Doc Fellow,A&S Biological Sciences,,,ENGLISH,M,40250.93,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7071,7071,University of Cincinnati,Post Doc Fellow,COM IM Hematology/Oncology Division,,,JAPANESE,M,40306.08,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7072,7072,University of Cincinnati,Post Doc Fellow (NE),A&S Chemistry Post Docs,,,ENGLISH,M,40394.06,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7073,7073,University of Cincinnati,Post Doc Fellow,A&S Chemistry Post Docs,,,ENGLISH,M,40394.06,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7074,7074,University of Cincinnati,Post Doc Fellow,COM Pathology Research,,,INDIAN,-,40416.63,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7075,7075,University of Cincinnati,Post Doc Fellow,COM IM Infectious Diseases Division,,,INDIAN,F,40453.39,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7076,7076,University of Cincinnati,Post Doc Fellow,COM IM Infectious Diseases Division,,,INDIAN,F,40453.39,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7077,7077,University of Cincinnati,Post Doc Fellow,COM IM Immunology Division,,,JAPANESE,-,40956.31,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7078,7078,University of Cincinnati,Post Doc Fellow,COM Mol Gen Lingrel Lab,,,INDIAN,M,41357.46,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7079,7079,University of Cincinnati,Post Doc Fellow,COM Psychiatry Basic Research,,,FRENCH-ENGLISH,F,41543.33,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7080,7080,University of Cincinnati,Post Doc Fellow,COM PCB Kranias Lab,,,ENGLISH,M,41646.98,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7081,7081,University of Cincinnati,Post Doc Fellow,COM IM Hematology/Oncology Division,,,AFRICAN,M,41742.82,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7082,7082,University of Cincinnati,Post Doc Fellow,COM Can Bio Guan Lab,,,CHINESE,-,41800.53,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7083,7083,University of Cincinnati,Post Doc Fellow,COM Pathology Davidson Lab,,,NORDIC,M,42076,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7084,7084,University of Cincinnati,Post Doc Fellow,CEAS - Materials Eng,,,KOREAN,-,42283.02,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7085,7085,University of Cincinnati,Post Doc Fellow,COM IM Infectious Diseases Division,,,INDIAN-ISRAELI,-,42365.75,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7086,7086,University of Cincinnati,Post Doc Fellow,A&S Physics Post Docs,,,ITALIAN,M,42429,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7087,7087,University of Cincinnati,Post Doc Fellow,Pharmacy Pharmaceutical Sciences,,,INDIAN-ENGLISH,F,42429,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7088,7088,University of Cincinnati,Post Doc Fellow,A&S Geography,,,GERMAN,M,42578.7,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7089,7089,University of Cincinnati,Post Doc Fellow,COM Neurosurgery,,,ENGLISH,M,42590.13,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7090,7090,University of Cincinnati,Post Doc Fellow,CEAS - Mechanical Eng,,,CHINESE,-,42685.48,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7091,7091,University of Cincinnati,Post Doc Fellow,COM Pathology Hui Lab,,,INDIAN,M,42956.31,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7092,7092,University of Cincinnati,Post Doc Fellow,COM Psychiatry Sah,,,ENGLISH,-,43413.33,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7093,7093,University of Cincinnati,Post Doc Fellow,COM Can Bio Price Lab,,,CHINESE,-,43429.28,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7094,7094,University of Cincinnati,Post Doc Fellow,COM Can Bio Plas Lab,,,GERMAN-ENGLISH,M,43539.99,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7095,7095,University of Cincinnati,Post Doc Fellow,COM Cancer Biology Chen Lab,,,CHINESE,-,43731.31,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7096,7096,University of Cincinnati,Post Doc Fellow,COM IM Hematology/Oncology Division,,,ENGLISH,M,43731.31,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7097,7097,University of Cincinnati,Post Doc Fellow,COM IM Immunology Division,,,INDIAN,M,43769.95,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7098,7098,University of Cincinnati,Post Doc Fellow,COM Cancer Biology Chen Lab,,,CHINESE,-,43979.58,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7099,7099,University of Cincinnati,Post Doc Fellow,COM Can Bio Du Lab,,,CHINESE,-,44119.06,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7100,7100,University of Cincinnati,Post Doc Fellow,COM Can Bio Guan Lab,,,KOREAN,-,44535.84,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7101,7101,University of Cincinnati,Post Doc Fellow,COM Can Bio Guan Lab,,,JAPANESE,F,44570.57,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7102,7102,University of Cincinnati,Post Doc Fellow,College of Pharmacy,,,ENGLISH,M,44585.59,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7103,7103,University of Cincinnati,Post Doc Fellow,CEAS - Mechanical Eng,,,ARAB,M,44643.3,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7104,7104,University of Cincinnati,Post Doc Fellow,COM Can Bio Price Lab,,,CHINESE,-,45132.99,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7105,7105,University of Cincinnati,Post Doc Fellow,COM IM Infectious Diseases Division,,,ENGLISH,F,45338.23,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7106,7106,University of Cincinnati,Post Doc Fellow,A&S Chemistry Post Docs,,,CHINESE,-,45521.04,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7107,7107,University of Cincinnati,Post Doc Fellow,COM Can Bio Waltz Lab,,,ENGLISH,F,45559.79,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7108,7108,University of Cincinnati,Post Doc Fellow,COM IM Hematology/Oncology Division,,,ARAB,M,45581.33,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7109,7109,University of Cincinnati,Post Doc Fellow,A&S Psychology,,,ENGLISH-FRENCH,M,45613.42,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7110,7110,University of Cincinnati,Post Doc Fellow,COM Pathology Tso Lab,,,CHINESE,-,46362.36,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7111,7111,University of Cincinnati,Post Doc Fellow,COM EH Bio Medvedovic Lab,,,BALTIC,M,46506.32,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7112,7112,University of Cincinnati,Post Doc Fellow,COM EH Epi-Bio Medvedovic Lab,,,BALTIC,M,46506.32,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7113,7113,University of Cincinnati,Post Doc Fellow,Hoxworth Research,,,INDIAN,F,46526.13,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7114,7114,University of Cincinnati,Post Doc Fellow,COM EH Epi Chen Lab,,,FRENCH-ENGLISH,F,46552.19,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7115,7115,University of Cincinnati,Post Doc Fellow,COM Environmental Health,,,FRENCH-ENGLISH,F,46552.19,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7116,7116,University of Cincinnati,Post Doc Fellow,COM  Ophthalmology Kao Lab,,,HISPANIC,-,46653.77,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7117,7117,University of Cincinnati,Post Doc Fellow,COM IM Hematology/Oncology Division,,,JAPANESE,M,46669.25,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7118,7118,University of Cincinnati,Post Doc Fellow,A&S Physics Post Docs,,,INDIAN,M,47201.33,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7119,7119,University of Cincinnati,Post Doc Fellow,Pharmacy Kasting Lab,,,NORDIC-ENGLISH,F,47286.18,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7120,7120,University of Cincinnati,Post Doc Fellow,COM Cancer Biology Chen Lab,,,CHINESE,F,47522.5,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7121,7121,University of Cincinnati,Post Doc Fellow,A&S Mathematical Sciences,,,ENGLISH-CHINESE,M,47603.32,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7122,7122,University of Cincinnati,Post Doc Fellow,COM Psychiatry R McCullumsmith Lab,,,ENGLISH,F,48088.55,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7123,7123,University of Cincinnati,Post Doc Fellow,CEAS - Aerospace Eng,,,KOREAN,-,49297.071428571435,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7124,7124,University of Cincinnati,Post Doc Fellow,CEAS - Aerospace Eng,,,KOREAN,-,51947.45161290322,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7125,7125,University of Cincinnati,Post Doc Fellow,COM Psychiatry Basic Research,,,HISPANIC,F,48519.64,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7126,7126,University of Cincinnati,Post Doc Fellow,A&S Physics Post Docs,,,CHINESE,-,48637.11,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7127,7127,University of Cincinnati,Post Doc Fellow,COM Psychiatry Ulrich-Lai,,,ENGLISH,F,48673.92,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7128,7128,University of Cincinnati,Post Doc Fellow,COM Cancer Biology Chen Lab,,,CHINESE,-,49636.22,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7129,7129,University of Cincinnati,Post Doc Fellow,COM Psychiatry R McCullumsmith Lab,,,ENGLISH-GERMAN,M,49647.42,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7130,7130,University of Cincinnati,Post Doc Fellow,COM EH Bio Medvedovic Lab,,,SLAV,M,49769.52,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7131,7131,University of Cincinnati,Post Doc Fellow,COM EH Epi-Bio Medvedovic Lab,,,SLAV,M,49769.52,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7132,7132,University of Cincinnati,Post Doc Fellow,A&S Chemistry Post Docs,,,CHINESE,-,50500.02,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7133,7133,University of Cincinnati,Post Doc Fellow,CEAS - Mechanical Eng,,,CHINESE,-,50859.9,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7134,7134,University of Cincinnati,Post Doc Fellow,COM IM Pulmonary Division,,,JAPANESE,M,51510,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7135,7135,University of Cincinnati,Post Doc Fellow,COM IM Cardiology Division,,,HISPANIC,F,51535,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7136,7136,University of Cincinnati,Post Doc Fellow,A&S Physics Post Docs,,,INDIAN,-,51993.82,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7137,7137,University of Cincinnati,Post Doc Fellow,"CEAS - Biomedical, Chemical, and Env Eng",,,GERMAN,M,52519.98,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7138,7138,University of Cincinnati,Post Doc Fellow,COM Psychiatry Clinical Research,,,HISPANIC,M,52519.99,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7139,7139,University of Cincinnati,Post Doc Fellow,COM IM Cardiology Division,,,INDIAN,M,52540.2,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7140,7140,University of Cincinnati,Post Doc Fellow,A&S Physics Post Docs,,,TOOSHORT,-,53590.98,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7141,7141,University of Cincinnati,Post Doc Fellow,COM Psychiatry R McCullumsmith Lab,,,ENGLISH,F,53689.92,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7142,7142,University of Cincinnati,Post Doc Fellow,CEAS - Chemical Eng,,,INDIAN,M,69684.425,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7143,7143,University of Cincinnati,Post Doc Fellow,COM EH Bio Medvedovic Lab,,,CHINESE,M,58285.1,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7144,7144,University of Cincinnati,Post Doc Fellow,COM EH Epi-Bio Medvedovic Lab,,,CHINESE,M,58285.1,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7145,7145,University of Cincinnati,Post Doc Fellow,CEAS - Elec Eng & Computing Systems,,,ARAB,M,59935.65,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7146,7146,University of Cincinnati,Post Doc Fellow,COM IM Pulmonary Division,,,ENGLISH,M,66050.4,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7147,7147,University of Cincinnati,Post Doc Fellow,CEAS - Elec Eng & Computing Systems,,,INDIAN,M,68476.11,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7148,7148,University of Cincinnati,Post Doc Fellow,COB Marketing,,,ENGLISH-INDIAN,-,102542.25333333334,183,0,0,1,0,0,0,0,0,0,0,0,61819753,20,OH
7149,7149,University of Colorado Boulder,POST-DOCTORAL FELLOW,MCDB-INSTRUCTION,,,False,False,48000,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7150,7150,University of Colorado Boulder,POST-DOCTORAL FELLOW,INTEGRATIVE PHYSIOLOGY,,,False,False,57999.96,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7151,7151,University of Colorado Boulder,POST-DOCTORAL FELLOW,BIOCHEMISTRY,,,False,False,52000,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7152,7152,University of Colorado Boulder,POST-DOCTORAL FELLOW,BIOFRONTIERS INSTITUTE,,,False,False,43692,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7153,7153,University of Colorado Boulder,POST-DOCTORAL FELLOW,PSYCH-PSYCHOLOGY,,,False,False,49152,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7154,7154,University of Colorado Boulder,POST-DOCTORAL FELLOW,"IBG-INST,BEHAVIORAL GENETICS",,,False,False,43692,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7155,7155,University of Colorado Boulder,POST-DOCTORAL FELLOW,BIOCHEMISTRY,,,False,False,50275,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7156,7156,University of Colorado Boulder,POST-DOCTORAL FELLOW,CHEMICAL AND BIOLOGICAL ENGIN,,,False,False,54000,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7157,7157,University of Colorado Boulder,POST-DOCTORAL FELLOW,BIOCHEMISTRY,,,False,False,47268,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7158,7158,University of Colorado Boulder,POST-DOCTORAL FELLOW,PHYSICS,,,False,False,74999.99999999999,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7159,7159,University of Colorado Boulder,POST-DOCTORAL FELLOW,MCDB-INSTRUCTION,,,False,False,47268,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7160,7160,University of Colorado Boulder,POST-DOCTORAL FELLOW,CHEMICAL AND BIOLOGICAL ENGIN,,,False,False,63000,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7161,7161,University of Colorado Boulder,POST-DOCTORAL FELLOW,"IBG-INST,BEHAVIORAL GENETICS",,,False,False,46344,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7162,7162,University of Colorado Boulder,POST-DOCTORAL FELLOW,"CASA-CTR,ASTROPHYS&SPACE ASTRO",,,False,False,67500,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7163,7163,University of Colorado Boulder,POST-DOCTORAL FELLOW,PSYCH-PSYCHOLOGY,,,False,False,45444,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7164,7164,University of Colorado Boulder,POST-DOCTORAL FELLOW,GEOGRAPHY DEPARTMENT,,,False,False,52500,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7165,7165,University of Colorado Boulder,POST-DOCTORAL FELLOW,ANTHROPOLOGY,,,False,False,60000,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7166,7166,University of Colorado Boulder,POST-DOCTORAL FELLOW,INTEGRATIVE PHYSIOLOGY,,,False,False,42840,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7167,7167,University of Colorado Boulder,POST-DOCTORAL FELLOW,GEOLOGICAL SCIENCES,,,False,False,60000,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7168,7168,University of Colorado Boulder,POST-DOCTORAL FELLOW,BIOFRONTIERS INSTITUTE,,,False,False,45444,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7169,7169,University of Colorado Boulder,POST-DOCTORAL FELLOW,"IBG-INST,BEHAVIORAL GENETICS",,,False,False,42840,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7170,7170,University of Colorado Boulder,POST-DOCTORAL FELLOW,INTEGRATIVE PHYSIOLOGY,,,False,False,43692,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7171,7171,University of Colorado Boulder,POST-DOCTORAL FELLOW,LASP,,,False,False,78000,23,0,0,1,0,0,0,0,0,0,0,0,42178364,28,CO
7172,7172,University of Colorado Denver,POST-DOCTORAL FELLOW,SOM-EMERGENCY MEDICINE,,,False,False,55296,324,0,0,1,0,0,0,0,0,0,0,0,215712348,3,CO
7173,7173,University of Colorado Denver,POST-DOCTORAL FELLOW,SOM - PHARMACOLOGY,,,False,False,50000.04,324,0,0,1,0,0,0,0,0,0,0,0,215712348,3,CO
7174,7174,University of Colorado Denver,POST-DOCTORAL FELLOW,SOM - PHARMACOLOGY,,,False,False,47475.96,324,0,0,1,0,0,0,0,0,0,0,0,215712348,3,CO
7175,7175,University of Colorado Denver,POST-DOCTORAL FELLOW,SOM-BIOCHEM&MOLECULAR GENETICS,,,False,False,47475.96,324,0,0,1,0,0,0,0,0,0,0,0,215712348,3,CO
7176,7176,University of Colorado Denver,POST-DOCTORAL FELLOW,SOM-MED-GASTROENTEROLOGY,,,False,False,47475.96,324,0,0,1,0,0,0,0,0,0,0,0,215712348,3,CO
7177,7177,University of Colorado Denver,POST-DOCTORAL FELLOW,SOM-RADIATION ONCOLOGY,,,False,False,49999.92,324,0,0,1,0,0,0,0,0,0,0,0,215712348,3,CO
7178,7178,University of Colorado Denver,POST-DOCTORAL FELLOW,SOM-MED-CVP,,,False,False,47475.96,324,0,0,1,0,0,0,0,0,0,0,0,215712348,3,CO
7179,7179,University of Colorado Denver,POST-DOCTORAL FELLOW,SOM-IMMUNOLOGY MICROBIOLOGY,,,False,False,60692.04,324,0,0,1,0,0,0,0,0,0,0,0,215712348,3,CO
7180,7180,University of Colorado Denver,POST-DOCTORAL FELLOW,SOM-MED-RENAL GENERAL,,,False,False,47475.96,324,0,0,1,0,0,0,0,0,0,0,0,215712348,3,CO
7181,7181,University of Colorado Denver,POST-DOCTORAL FELLOW,SOM-MED-CARDIOLOGY,,,False,False,47475.96,324,0,0,1,0,0,0,0,0,0,0,0,215712348,3,CO
7182,7182,University of Colorado Denver,POST-DOCTORAL FELLOW,SOM-SRG-PEDS CLINICAL,,,False,False,47481.96,324,0,0,1,0,0,0,0,0,0,0,0,215712348,3,CO
7183,7183,University of Colorado Denver,POST-DOCTORAL FELLOW,SOM-PEDS HEMATOLOGY-ONC-GENOPS,,,False,False,48000,324,0,0,1,0,0,0,0,0,0,0,0,215712348,3,CO
