,Institution,Title,AdjSalary,PostdocNum,Senior,Fellow,Faculty,Scholar,Assistant,Clinical,Researcher,Teaching,Intern,Trainee,Associate,NIH_grants,NIH_order,NSF,NSF_order,State
6617,University of Arizona,Postdoctoral Research Associate I,50000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6618,University of Arizona,Postdoctoral Research Associate II,50316,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6619,University of Arizona,Postdoctoral Research Associate I,50400,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6620,University of Arizona,Postdoctoral Research Associate I,50400,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6621,University of Arizona,Postdoctoral Research Associate V,50500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6622,University of Arizona,Postdoctoral Research Associate I,50500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6623,University of Arizona,Postdoctoral Research Associate I,50500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6624,University of Arizona,Postdoctoral Research Associate I,50500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6625,University of Arizona,Postdoctoral Research Associate I,50500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6626,University of Arizona,Postdoctoral Research Associate III,50542,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6627,University of Arizona,Postdoctoral Research Associate I,51000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6628,University of Arizona,Postdoctoral Research Associate IV,51000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6629,University of Arizona,Postdoctoral Research Associate I,51000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6630,University of Arizona,Postdoctoral Research Associate I,51000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6631,University of Arizona,Postdoctoral Research Associate I,51000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6632,University of Arizona,Postdoctoral Research Associate I,51500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6633,University of Arizona,Postdoctoral Research Associate I,51500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6634,University of Arizona,Postdoctoral Research Associate I,51500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6635,University of Arizona,Postdoctoral Research Associate I,51500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6636,University of Arizona,Postdoctoral Research Associate I,52000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6637,University of Arizona,Postdoctoral Research Associate I,52000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6638,University of Arizona,Postdoctoral Research Associate I,52000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6639,University of Arizona,Postdoctoral Research Associate I,52517,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6640,University of Arizona,Clinical Assistant II,52616,280,0,0,0,0,1,1,0,0,0,0,0,96151324,16,604464,10,AZ
6641,University of Arizona,Clinical Assistant II,52616,280,0,0,0,0,1,1,0,0,0,0,0,96151324,16,604464,10,AZ
6642,University of Arizona,Postdoctoral Research Associate I,53000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6643,University of Arizona,Postdoctoral Research Associate I,53000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6644,University of Arizona,Postdoctoral Research Associate I,54590,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6645,University of Arizona,Clinical Assistant II,54716,280,0,0,0,0,1,1,0,0,0,0,0,96151324,16,604464,10,AZ
6646,University of Arizona,Postdoctoral Research Associate I,55000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6647,University of Arizona,Postdoctoral Research Associate V,55000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6648,University of Arizona,Postdoctoral Research Associate I,55000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6649,University of Arizona,Postdoctoral Research Associate III,55000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6650,University of Arizona,Postdoctoral Research Associate I,55017,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6651,University of Arizona,Postdoctoral Research Associate I,55500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6652,University of Arizona,Postdoctoral Research Associate I,55500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6653,University of Arizona,Postdoctoral Research Associate I,55700,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6654,University of Arizona,Postdoctoral Research Associate Ill,56000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6655,University of Arizona,Postdoctoral Research Associate I,56100,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6656,University of Arizona,Postdoctoral Research Associate I,56365,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6657,University of Arizona,Postdoctoral Research Associate I,56500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6658,University of Arizona,Clinical Assistant II,56876,280,0,0,0,0,1,1,0,0,0,0,0,96151324,16,604464,10,AZ
6659,University of Arizona,Clinical Assistant II,56876,280,0,0,0,0,1,1,0,0,0,0,0,96151324,16,604464,10,AZ
6660,University of Arizona,Clinical Assistant II,56876,280,0,0,0,0,1,1,0,0,0,0,0,96151324,16,604464,10,AZ
6661,University of Arizona,Postdoctoral Research Associate I,57000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6662,University of Arizona,Postdoctoral Research Associate I,57844,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6663,University of Arizona,Postdoctoral Research Associate I,57844,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6664,University of Arizona,Postdoctoral Research Associate I,58000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6665,University of Arizona,Postdoctoral Research Associate I,59328,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6666,University of Arizona,Postdoctoral Research Associate I,60000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6667,University of Arizona,Postdoctoral Research Associate I,60000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6668,University of Arizona,Postdoctoral Research Associate I,60500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6669,University of Arizona,Postdoctoral Research Associate Ill,60500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6670,University of Arizona,Postdoctoral Research Associate I,60500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6671,University of Arizona,Postdoctoral Research Associate I,60500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6672,University of Arizona,Postdoctoral Research Associate I,62000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6673,University of Arizona,Postdoctoral Research Associate I,65000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6674,University of Arizona,Postdoctoral Research Associate I,65000,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6675,University of Arizona,Postdoctoral Research Associate I,65800,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6676,University of Arizona,Postdoctoral Research Associate I,66500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6677,University of Arizona,Postdoctoral Research Associate I,67500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6678,University of Arizona,Postdoctoral Research Associate I,67500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6679,University of Arizona,Postdoctoral Research Associate I,67500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6680,University of Arizona,Postdoctoral Research Associate I,67700,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6681,University of Arizona,Postdoctoral Research Associate I,70500,280,0,0,0,0,0,0,1,0,0,0,1,96151324,16,604464,10,AZ
6682,University of California Santa Barbara,POSTDOC-EMPLOYEE,15909.96,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6683,University of California Santa Barbara,POSTDOC-EMPLOYEE,24228,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6684,University of California Santa Barbara,POSTDOC-EMPLOYEE,38948.76,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6685,University of California Santa Barbara,POSTDOC-EMPLOYEE,40983.6,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6686,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6687,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6688,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6689,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6690,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6691,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6692,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6693,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6694,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6695,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6696,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6697,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6698,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6699,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6700,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6701,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6702,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6703,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6704,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6705,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6706,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6707,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6708,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6709,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6710,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6711,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6712,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6713,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6714,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6715,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6716,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6717,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6718,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6719,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6720,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6721,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6722,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6723,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6724,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6725,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6726,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6727,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6728,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6729,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6730,University of California Santa Barbara,POSTDOC-EMPLOYEE,48216,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6731,University of California Santa Barbara,POSTDOC-EMPLOYEE,49152,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6732,University of California Santa Barbara,POSTDOC-EMPLOYEE,49152,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6733,University of California Santa Barbara,POSTDOC-EMPLOYEE,49999.92,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6734,University of California Santa Barbara,POSTDOC-EMPLOYEE,50000,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6735,University of California Santa Barbara,POSTDOC-EMPLOYEE,50000,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6736,University of California Santa Barbara,POSTDOC-EMPLOYEE,50000,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6737,University of California Santa Barbara,POSTDOC-EMPLOYEE,50000,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6738,University of California Santa Barbara,POSTDOC-EMPLOYEE,50000,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6739,University of California Santa Barbara,POSTDOC-EMPLOYEE,50000.04,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6740,University of California Santa Barbara,POSTDOC-EMPLOYEE,50000.04,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6741,University of California Santa Barbara,POSTDOC-EMPLOYEE,50000.04,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6742,University of California Santa Barbara,POSTDOC-EMPLOYEE,50000.04,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6743,University of California Santa Barbara,POSTDOC-EMPLOYEE,50000.04,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6744,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6745,University of California Santa Barbara,POSTDOC-FELLOW,50316,284,0,1,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6746,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6747,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6748,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6749,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6750,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6751,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6752,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6753,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6754,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6755,University of California Santa Barbara,POSTDOC-FELLOW,50316,284,0,1,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6756,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6757,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6758,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6759,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6760,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6761,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6762,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6763,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6764,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6765,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6766,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6767,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6768,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6769,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6770,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6771,University of California Santa Barbara,POSTDOC-FELLOW,50316,284,0,1,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6772,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6773,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6774,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6775,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6776,University of California Santa Barbara,POSTDOC-EMPLOYEE,50316,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6777,University of California Santa Barbara,POSTDOC-EMPLOYEE,50439.96,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6778,University of California Santa Barbara,POSTDOC-EMPLOYEE,51000,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6779,University of California Santa Barbara,POSTDOC-EMPLOYEE,51000,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6780,University of California Santa Barbara,POSTDOC-EMPLOYEE,51000,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6781,University of California Santa Barbara,POSTDOC-EMPLOYEE,51000,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6782,University of California Santa Barbara,POSTDOC-EMPLOYEE,51000,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6783,University of California Santa Barbara,POSTDOC-EMPLOYEE,51999.96,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6784,University of California Santa Barbara,POSTDOC-EMPLOYEE,51999.96,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6785,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6786,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6787,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6788,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6789,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6790,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6791,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6792,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6793,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6794,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6795,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6796,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6797,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6798,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6799,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6800,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6801,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6802,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6803,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6804,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6805,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6806,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6807,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6808,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6809,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6810,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6811,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6812,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6813,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6814,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6815,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
6816,University of California Santa Barbara,POSTDOC-EMPLOYEE,52140,284,0,0,0,0,0,0,0,0,0,0,0,15591184,35,230139,27,CA
